artist_name,token,sentiment,sentiment_weight,symbol,token_count,index_artist_token
Red Hot Chilli Peppers,underground,,0.0,,4,1423
Red Hot Chilli Peppers,understood,,0.0,,5,1058
Red Hot Chilli Peppers,unfold,,0.0,,4,1424
Red Hot Chilli Peppers,uniform,,0.0,,4,1425
Red Hot Chilli Peppers,universally,,0.0,,4,1426
Red Hot Chilli Peppers,universe,,0.0,nature,10,463
Red Hot Chilli Peppers,unknown,,0.0,,10,464
Red Hot Chilli Peppers,uptight,,0.0,,6,904
Red Hot Chilli Peppers,urge,,0.0,,5,1059
Red Hot Chilli Peppers,usa,,0.0,,5,1060
Red Hot Chilli Peppers,venus,,0.0,,5,1061
Red Hot Chilli Peppers,viewing,,0.0,,12,365
Red Hot Chilli Peppers,vision,1,2.0,,6,905
Red Hot Chilli Peppers,voice,,0.0,,12,366
Red Hot Chilli Peppers,wait,,0.0,,20,165
Red Hot Chilli Peppers,waiting,,0.0,,23,130
Red Hot Chilli Peppers,wake,,0.0,,9,527
Red Hot Chilli Peppers,waking,,0.0,,5,1062
Red Hot Chilli Peppers,walk,,0.0,,46,34
Red Hot Chilli Peppers,walkabout,,0.0,,10,465
Red Hot Chilli Peppers,walked,,0.0,,4,1427
Red Hot Chilli Peppers,walking,,0.0,,32,76
Red Hot Chilli Peppers,wall,,0.0,,9,528
Red Hot Chilli Peppers,wanted,,0.0,,28,104
Red Hot Chilli Peppers,war,-2,-8.0,war/weapons,4,1428
Red Hot Chilli Peppers,war,-2,-2.0,war/weapons,4,1429
Red Hot Chilli Peppers,warm,1,2.0,,14,281
Red Hot Chilli Peppers,warm,1,1.0,,4,1430
Red Hot Chilli Peppers,warming,,0.0,,10,466
Red Hot Chilli Peppers,wash,,0.0,,6,906
Red Hot Chilli Peppers,waste,-1,-2.0,,6,907
Red Hot Chilli Peppers,wasted,-2,-4.0,,4,1431
Red Hot Chilli Peppers,watch,,0.0,,11,392
Red Hot Chilli Peppers,water,,0.0,,30,87
Red Hot Chilli Peppers,wave,,0.0,,20,166
Red Hot Chilli Peppers,waves,,0.0,,11,393
Red Hot Chilli Peppers,wear,,0.0,,12,367
Red Hot Chilli Peppers,wearing,,0.0,,5,1063
Red Hot Chilli Peppers,weather,,0.0,,11,394
Red Hot Chilli Peppers,wedding,,0.0,,6,908
Red Hot Chilli Peppers,weight,,0.0,,5,1064
Red Hot Chilli Peppers,weird,-2,-8.0,,4,1432
Red Hot Chilli Peppers,well,,0.0,,109,6
Red Hot Chilli Peppers,weren't,,0.0,,8,624
Red Hot Chilli Peppers,west,,0.0,,9,529
Red Hot Chilli Peppers,wet,,0.0,,12,368
Red Hot Chilli Peppers,wetter,,0.0,,4,1433
Red Hot Chilli Peppers,whatcha,,0.0,,5,1065
Red Hot Chilli Peppers,wheel,,0.0,,6,909
Red Hot Chilli Peppers,whip,,0.0,,4,1434
Red Hot Chilli Peppers,whisper,,0.0,,4,1435
Red Hot Chilli Peppers,white,,0.0,,22,141
Red Hot Chilli Peppers,whoop-tay-whoop-tay-git-ta-gala-goop-ta,,0.0,,11,395
Red Hot Chilli Peppers,wicked,,0.0,,4,1436
Red Hot Chilli Peppers,wide,,0.0,,18,199
Red Hot Chilli Peppers,wife,,0.0,people,9,530
Red Hot Chilli Peppers,wild,,0.0,,8,625
Red Hot Chilli Peppers,win,4,8.0,,8,626
Red Hot Chilli Peppers,win,4,16.0,,4,1437
Red Hot Chilli Peppers,wind,,0.0,,13,310
Red Hot Chilli Peppers,wise,,0.0,,7,728
Red Hot Chilli Peppers,wiser,,0.0,,5,1066
Red Hot Chilli Peppers,wishing,1,4.0,,4,1438
Red Hot Chilli Peppers,woke,,0.0,,4,1439
Red Hot Chilli Peppers,wolf,,0.0,,4,1440
Red Hot Chilli Peppers,woman,,0.0,people,38,59
Red Hot Chilli Peppers,wonder,,0.0,,16,243
Red Hot Chilli Peppers,wonderland,,0.0,,4,1441
Red Hot Chilli Peppers,wood,,0.0,,12,369
Red Hot Chilli Peppers,woods,,0.0,,4,1442
Red Hot Chilli Peppers,word,,0.0,,22,142
Red Hot Chilli Peppers,work,,0.0,,8,627
Red Hot Chilli Peppers,working,,0.0,,5,1067
Red Hot Chilli Peppers,worries,,0.0,,11,396
Red Hot Chilli Peppers,worry,-3,-18.0,,6,910
Red Hot Chilli Peppers,worth,2,2.0,,5,1068
Red Hot Chilli Peppers,wow,4,52.0,,13,311
Red Hot Chilli Peppers,write,,0.0,,10,467
Red Hot Chilli Peppers,written,,0.0,,4,1443
Red Hot Chilli Peppers,wrong,-2,-20.0,,10,468
Red Hot Chilli Peppers,wrong,-2,-14.0,,7,729
Red Hot Chilli Peppers,wrong,-2,-2.0,,7,730
Red Hot Chilli Peppers,wrong,-2,-6.0,,6,911
Red Hot Chilli Peppers,wrong,-2,-4.0,,6,912
Red Hot Chilli Peppers,year,,0.0,time references,23,131
Red Hot Chilli Peppers,yertle,,0.0,,11,397
Red Hot Chilli Peppers,yesterday,,0.0,time references,13,312
Red Hot Chilli Peppers,yohanna,,0.0,,7,731
Red Hot Chilli Peppers,young,,0.0,,39,57
Red Hot Chilli Peppers,zephyr,,0.0,,5,1069
Red Hot Chilli Peppers,zone,,0.0,,7,732
Sex Pistols,'41,,0.0,,1,481
Sex Pistols,'59,,0.0,,1,482
Sex Pistols,'er,,0.0,,1,483
Sex Pistols,13,,0.0,,3,180
Sex Pistols,1976,,0.0,,2,254
Sex Pistols,29,,0.0,,2,255
Sex Pistols,a-bomb,,0.0,,2,256
Sex Pistols,abuse,-3,-3.0,,1,484
Sex Pistols,acceptance,,0.0,,2,257
Sex Pistols,acting,,0.0,,2,258
Sex Pistols,addition,,0.0,,2,259
Sex Pistols,afford,,0.0,,1,485
Sex Pistols,ah-knocking,,0.0,,1,486
Sex Pistols,ahoy,,0.0,,3,181
Sex Pistols,air,,0.0,,2,260
Sex Pistols,alive,1,1.0,life,1,487
Sex Pistols,amount,,0.0,,4,119
Sex Pistols,anadins,,0.0,,1,488
Sex Pistols,anarchist,,0.0,,4,120
Sex Pistols,anarchy,,0.0,,10,41
Sex Pistols,and-ah,,0.0,,1,489
Sex Pistols,andy,,0.0,,1,490
Sex Pistols,angry,,0.0,,1,491
Sex Pistols,anti-christ,,0.0,,2,261
Sex Pistols,antichrist,,0.0,,1,492
Sex Pistols,apology,-1,-2.0,,2,262
Sex Pistols,appeal,,0.0,,2,263
Sex Pistols,army,,0.0,,1,493
Sex Pistols,asked,,0.0,,2,264
Sex Pistols,aspros,,0.0,,1,494
Sex Pistols,ass,-4,-4.0,part of body,2,265
Sex Pistols,attend,,0.0,,2,266
Sex Pistols,automatic,,0.0,,1,495
Sex Pistols,b-movie,,0.0,,1,496
Sex Pistols,baby,2,8.0,love/tender,8,50
Sex Pistols,baby,2,16.0,love/tender,8,51
Sex Pistols,baby,2,12.0,love/tender,6,67
Sex Pistols,baby,2,10.0,love/tender,5,95
Sex Pistols,baby,2,4.0,love/tender,4,121
Sex Pistols,back-dated,,0.0,,2,267
Sex Pistols,bad,-3,-12.0,,4,122
Sex Pistols,bad,-3,-6.0,,2,268
Sex Pistols,baked,,0.0,,1,497
Sex Pistols,bambi,,0.0,,34,7
Sex Pistols,band,,0.0,,1,498
Sex Pistols,barroom,,0.0,,1,499
Sex Pistols,bean,,0.0,,1,500
Sex Pistols,beasts,,0.0,,2,269
Sex Pistols,beat,,0.0,,1,501
Sex Pistols,beautiful,3,12.0,,4,123
Sex Pistols,beautiful,3,9.0,,3,182
Sex Pistols,bed,,0.0,,2,270
Sex Pistols,began,,0.0,,2,271
Sex Pistols,believers,,0.0,,1,502
Sex Pistols,belsen,,0.0,,6,68
Sex Pistols,berlin,,0.0,,14,26
Sex Pistols,bet,,0.0,,5,96
Sex Pistols,bid,,0.0,,1,503
Sex Pistols,bird,,0.0,,2,272
Sex Pistols,birth,,0.0,,2,273
Sex Pistols,black,,0.0,,16,20
Sex Pistols,blackboard,,0.0,,1,504
Sex Pistols,blind,-1,-1.0,,2,274
Sex Pistols,blue,,0.0,,1,505
Sex Pistols,body,,0.0,part of body,6,69
Sex Pistols,bog,,0.0,,2,275
Sex Pistols,bollocks,,0.0,,1,506
Sex Pistols,bomb,-1,-2.0,,2,276
Sex Pistols,book,,0.0,,2,277
Sex Pistols,books,,0.0,,1,507
Sex Pistols,boot,,0.0,,2,278
Sex Pistols,bored,-2,-4.0,,2,279
Sex Pistols,boring,-3,-6.0,,2,280
Sex Pistols,born,,0.0,,1,508
Sex Pistols,bothered,,0.0,,1,509
Sex Pistols,boy,,0.0,people,25,11
Sex Pistols,brain,,0.0,,3,183
Sex Pistols,brains,,0.0,,4,124
Sex Pistols,brainwash,,0.0,,3,184
Sex Pistols,brand,,0.0,,3,185
Sex Pistols,brandy,,0.0,,1,510
Sex Pistols,bravely,,0.0,,2,281
Sex Pistols,bring,,0.0,,1,511
Sex Pistols,brings,,0.0,,1,512
Sex Pistols,broad,,0.0,,5,97
Sex Pistols,broke,-1,-1.0,,1,513
Sex Pistols,broken,-1,-1.0,,1,514
Sex Pistols,brush,,0.0,,2,282
Sex Pistols,bugger,,0.0,,2,283
Sex Pistols,bull-shit,,0.0,,1,515
Sex Pistols,bus,,0.0,,1,516
Sex Pistols,buy,,0.0,,1,517
Sex Pistols,cabin,,0.0,,1,518
Sex Pistols,call,,0.0,,2,284
Sex Pistols,camera,,0.0,,2,285
Sex Pistols,cant,,0.0,,1,519
Sex Pistols,can´t,,0.0,,2,286
Sex Pistols,captain,,0.0,,5,98
Sex Pistols,car,,0.0,,5,99
Sex Pistols,care,2,4.0,,6,70
Sex Pistols,care,2,10.0,,5,100
Sex Pistols,care,2,2.0,,1,520
Sex Pistols,catered,,0.0,,1,521
Sex Pistols,century,,0.0,,5,101
Sex Pistols,chalk,,0.0,,2,287
Sex Pistols,changed,,0.0,,1,522
Sex Pistols,chastity,,0.0,,1,523
Sex Pistols,cheap,,0.0,,8,52
Sex Pistols,cheater,-3,-6.0,,2,288
Sex Pistols,cheese,,0.0,,2,289
Sex Pistols,chimes,,0.0,,1,524
Sex Pistols,choice,,0.0,,2,290
Sex Pistols,choose,,0.0,,8,53
Sex Pistols,christ,,0.0,God/Christ,5,102
Sex Pistols,circumcised,,0.0,,1,525
Sex Pistols,city,,0.0,city,1,526
Sex Pistols,class,,0.0,,3,186
Sex Pistols,claustrophobia,,0.0,,1,527
Sex Pistols,clawing,,0.0,,2,291
Sex Pistols,clear,1,2.0,,2,292
Sex Pistols,clock,,0.0,,18,16
Sex Pistols,closets,,0.0,,1,528
Sex Pistols,clue,,0.0,,3,187
Sex Pistols,cock,-5,-5.0,,1,529
Sex Pistols,coke,,0.0,,1,530
Sex Pistols,coming,,0.0,,8,54
Sex Pistols,comment,,0.0,,1,531
Sex Pistols,communist,,0.0,,1,532
Sex Pistols,company,,0.0,,2,293
Sex Pistols,complicated,,0.0,,2,294
Sex Pistols,confidence,2,2.0,,1,533
Sex Pistols,conthemned,,0.0,,1,534
Sex Pistols,convertible,,0.0,,1,535
Sex Pistols,cool,1,1.0,,1,536
Sex Pistols,cooper,,0.0,,1,537
Sex Pistols,council,,0.0,,1,538
Sex Pistols,country,,0.0,,1,539
Sex Pistols,cover,,0.0,,5,103
Sex Pistols,crack,,0.0,,4,125
Sex Pistols,crime,-3,-3.0,,2,295
Sex Pistols,crocodile,,0.0,,1,540
Sex Pistols,crotch,,0.0,,1,541
Sex Pistols,crucified,,0.0,,4,126
Sex Pistols,crushed,,0.0,,1,542
Sex Pistols,cry,-1,-3.0,suffering,3,188
Sex Pistols,cry,-1,-1.0,suffering,1,543
Sex Pistols,crypt,,0.0,,1,544
Sex Pistols,cumming,,0.0,,1,545
Sex Pistols,d'you,,0.0,,2,296
Sex Pistols,dad,,0.0,,1,546
Sex Pistols,daddy,,0.0,,1,547
Sex Pistols,dance,,0.0,,2,297
Sex Pistols,dandy,,0.0,,1,548
Sex Pistols,dare,,0.0,,1,549
Sex Pistols,dared,,0.0,,1,550
Sex Pistols,dark,,0.0,darkness,2,298
Sex Pistols,darling,,0.0,love/tender,1,551
Sex Pistols,daughter,,0.0,,1,552
Sex Pistols,day,,0.0,day,17,17
Sex Pistols,daylight,,0.0,day,5,104
Sex Pistols,dead,-3,-6.0,death,6,71
Sex Pistols,dear,2,12.0,love/tender,6,72
Sex Pistols,dear,2,2.0,love/tender,1,553
Sex Pistols,decide,,0.0,,7,62
Sex Pistols,deep,,0.0,,4,127
Sex Pistols,dehydrated,,0.0,,1,554
Sex Pistols,delight,3,3.0,,1,555
Sex Pistols,delighted,3,3.0,,1,556
Sex Pistols,destroy,-3,-12.0,destruction,4,128
Sex Pistols,destroy,-3,-9.0,destruction,3,189
Sex Pistols,destroy,-3,-3.0,destruction,1,557
Sex Pistols,dialogue,,0.0,,1,558
Sex Pistols,die,-3,-6.0,death,4,129
Sex Pistols,die,-3,-3.0,death,2,299
Sex Pistols,died,-3,-3.0,,2,300
Sex Pistols,dies,,0.0,death,2,301
Sex Pistols,dirty,-2,-6.0,,3,190
Sex Pistols,dirty,-2,-2.0,,1,559
Sex Pistols,dishpan,,0.0,,1,560
Sex Pistols,doctor,,0.0,,1,561
Sex Pistols,dog,,0.0,,2,302
Sex Pistols,door,,0.0,,3,191
Sex Pistols,dough,,0.0,,1,562
Sex Pistols,dragging,,0.0,,5,105
Sex Pistols,dream,1,3.0,dream,3,192
Sex Pistols,dream,1,2.0,dream,2,303
Sex Pistols,dream,1,1.0,dream,1,563
Sex Pistols,dreaming,,0.0,dream,4,130
Sex Pistols,drown,-2,-4.0,,2,304
Sex Pistols,dumb,-3,-6.0,,2,305
Sex Pistols,dustbin,,0.0,,2,306
Sex Pistols,earth,,0.0,,2,307
Sex Pistols,east,,0.0,,2,308
Sex Pistols,eat,,0.0,,1,564
Sex Pistols,economy,,0.0,,2,309
Sex Pistols,edition,,0.0,,2,310
Sex Pistols,eels,,0.0,,1,565
Sex Pistols,ego,,0.0,,1,566
Sex Pistols,eleven,,0.0,,3,193
Sex Pistols,emotions,,0.0,,2,311
Sex Pistols,england,,0.0,,3,194
Sex Pistols,equipment,,0.0,,1,567
Sex Pistols,essential,,0.0,,1,568
Sex Pistols,eternal,,0.0,,1,569
Sex Pistols,expect,,0.0,,2,312
Sex Pistols,explain,,0.0,,2,313
Sex Pistols,eye,,0.0,part of body,3,195
Sex Pistols,face,,0.0,part of body,6,73
Sex Pistols,faced,,0.0,,3,196
Sex Pistols,facing,,0.0,,1,570
Sex Pistols,fact,,0.0,,2,314
Sex Pistols,factory,,0.0,,3,197
Sex Pistols,fade,,0.0,,1,571
Sex Pistols,faggot,-3,-6.0,bad words,2,315
Sex Pistols,faking,-3,-3.0,,2,316
Sex Pistols,fall,,0.0,,1,572
Sex Pistols,fame,1,3.0,,6,74
Sex Pistols,fascist,-2,-4.0,,2,317
Sex Pistols,fascist,-2,-2.0,,1,573
Sex Pistols,fat,,0.0,,1,574
Sex Pistols,fear,-2,-4.0,suffering,2,318
Sex Pistols,feel,1,4.0,sentiment,8,55
Sex Pistols,feel,1,2.0,sentiment,4,131
Sex Pistols,feel,1,1.0,sentiment,1,575
Sex Pistols,feeling,1,13.0,sentiment,13,30
Sex Pistols,feeling,1,4.0,sentiment,4,132
Sex Pistols,feeling,1,2.0,sentiment,2,319
Sex Pistols,feet,,0.0,,1,576
Sex Pistols,fell,,0.0,,3,198
Sex Pistols,fight,-1,-2.0,,2,320
Sex Pistols,figure,,0.0,,4,133
Sex Pistols,figurehead,,0.0,,3,199
Sex Pistols,fill,,0.0,,2,321
Sex Pistols,films,,0.0,,3,200
Sex Pistols,find,,0.0,,8,56
Sex Pistols,fine,2,8.0,,4,134
Sex Pistols,fine,2,2.0,,2,322
Sex Pistols,fire,-2,-4.0,fire,2,323
Sex Pistols,fit,,0.0,,3,201
Sex Pistols,flares,,0.0,,2,324
Sex Pistols,flash,,0.0,,2,325
Sex Pistols,flipper,,0.0,,1,577
Sex Pistols,flower,,0.0,nature,2,326
Sex Pistols,flowing,,0.0,,2,327
Sex Pistols,follow,,0.0,,1,578
Sex Pistols,fool,-2,-10.0,,5,106
Sex Pistols,fool,-2,-4.0,,4,135
Sex Pistols,fool,-2,-2.0,,1,579
Sex Pistols,fooled,,0.0,,6,75
Sex Pistols,ford,,0.0,,1,580
Sex Pistols,forget,-1,-3.0,,3,202
Sex Pistols,forget,-1,-2.0,,2,328
Sex Pistols,forgiving,,0.0,,2,329
Sex Pistols,forgot,,0.0,,3,203
Sex Pistols,forgotten,-1,-6.0,,6,76
Sex Pistols,frame,,0.0,,6,77
Sex Pistols,freaked,,0.0,,2,330
Sex Pistols,free,1,2.0,freedom,4,136
Sex Pistols,friend,,0.0,people,4,137
Sex Pistols,frigging,,0.0,,44,2
Sex Pistols,from-ah,,0.0,,3,204
Sex Pistols,front,,0.0,,1,581
Sex Pistols,fuck,-4,-60.0,bad words,15,23
Sex Pistols,fucking,-4,-8.0,bad words,2,331
Sex Pistols,full,,0.0,,2,332
Sex Pistols,fun,4,108.0,,27,10
Sex Pistols,fun,4,12.0,,3,205
Sex Pistols,fun,4,8.0,,2,333
Sex Pistols,fun,4,4.0,,1,582
Sex Pistols,funny,4,8.0,,2,334
Sex Pistols,future,,0.0,,38,5
Sex Pistols,gambolled,,0.0,,2,335
Sex Pistols,game,,0.0,,2,336
Sex Pistols,gas,,0.0,,5,107
Sex Pistols,geared,,0.0,,2,337
Sex Pistols,gentle,,0.0,,2,338
Sex Pistols,genuine,,0.0,,1,583
Sex Pistols,gin,,0.0,,1,584
Sex Pistols,girl,,0.0,people,6,78
Sex Pistols,glad,3,6.0,,4,138
Sex Pistols,glade,,0.0,,2,339
Sex Pistols,glass,,0.0,,1,585
Sex Pistols,glue,,0.0,,1,586
Sex Pistols,god,1,15.0,God/Christ,15,24
Sex Pistols,god,1,1.0,God/Christ,3,206
Sex Pistols,god,1,2.0,God/Christ,2,340
Sex Pistols,goodbye,,0.0,,5,108
Sex Pistols,gorgon,,0.0,,1,587
Sex Pistols,graves,,0.0,,3,207
Sex Pistols,grit,,0.0,,2,341
Sex Pistols,guess,,0.0,,4,139
Sex Pistols,guide,,0.0,,2,342
Sex Pistols,gut,,0.0,,1,588
Sex Pistols,guy,,0.0,,2,343
Sex Pistols,guys,,0.0,,2,344
Sex Pistols,h-bomb,,0.0,,1,589
Sex Pistols,hair,,0.0,part of body,2,345
Sex Pistols,hand,,0.0,part of body,14,27
Sex Pistols,hang,,0.0,,5,109
Sex Pistols,hanging,,0.0,,1,590
Sex Pistols,happy,3,6.0,sentiment,4,140
Sex Pistols,happy,3,3.0,sentiment,2,346
Sex Pistols,hard,-1,-1.0,,1,591
Sex Pistols,he'd,,0.0,,1,592
Sex Pistols,head,,0.0,part of body,10,42
Sex Pistols,hear,,0.0,,3,208
Sex Pistols,heard,,0.0,,3,209
Sex Pistols,heart,,0.0,sentiment,3,210
Sex Pistols,heaven,,0.0,,3,211
Sex Pistols,heels,,0.0,,2,347
Sex Pistols,held,,0.0,,3,212
Sex Pistols,hell,-4,-4.0,hell,1,593
Sex Pistols,hello,,0.0,,3,213
Sex Pistols,help,2,8.0,,8,57
Sex Pistols,hero,2,4.0,,2,348
Sex Pistols,high,,0.0,,3,214
Sex Pistols,hippie,,0.0,,1,594
Sex Pistols,hippy,,0.0,,2,349
Sex Pistols,history,,0.0,,3,215
Sex Pistols,hold,,0.0,,5,110
Sex Pistols,holds,,0.0,,1,595
Sex Pistols,holiday,,0.0,,4,141
Sex Pistols,hon,,0.0,,2,350
Sex Pistols,honey,,0.0,,7,63
Sex Pistols,house,,0.0,,1,596
Sex Pistols,human,,0.0,,5,111
Sex Pistols,i'm-ah,,0.0,,1,597
Sex Pistols,ill,-2,-2.0,,1,598
Sex Pistols,illusions,,0.0,,1,599
Sex Pistols,imitation,,0.0,,2,351
Sex Pistols,in-between,,0.0,,2,352
Sex Pistols,insane,-2,-4.0,insane,2,353
Sex Pistols,inside,,0.0,,3,216
Sex Pistols,ira,,0.0,,1,600
Sex Pistols,it´s,,0.0,,2,354
Sex Pistols,i´ll,,0.0,,1,601
Sex Pistols,jagged,,0.0,,1,602
Sex Pistols,japan,,0.0,,4,142
Sex Pistols,jerked,,0.0,,2,355
Sex Pistols,jews,,0.0,,3,217
Sex Pistols,jimmy,,0.0,,1,603
Sex Pistols,join,1,2.0,,2,356
Sex Pistols,join,1,1.0,,1,604
Sex Pistols,judge,,0.0,,2,357
Sex Pistols,kansas,,0.0,,2,358
Sex Pistols,key,,0.0,,1,605
Sex Pistols,kick,,0.0,,2,359
Sex Pistols,kid,,0.0,,2,360
Sex Pistols,kill,-3,-12.0,killing,4,143
Sex Pistols,kill,-3,-3.0,killing,2,361
Sex Pistols,killed,,0.0,killing,30,9
Sex Pistols,killer,,0.0,,1,606
Sex Pistols,king,,0.0,authority/power,1,607
Sex Pistols,kiss,2,22.0,love/tender,11,38
Sex Pistols,kneel,,0.0,,1,608
Sex Pistols,knew,,0.0,,5,112
Sex Pistols,late,,0.0,,2,362
Sex Pistols,laughing,1,2.0,,2,363
Sex Pistols,lavatory,,0.0,,1,609
Sex Pistols,lay,,0.0,,3,218
Sex Pistols,lazy,,0.0,,16,21
Sex Pistols,learn,,0.0,,4,144
Sex Pistols,leather,,0.0,,14,28
Sex Pistols,leave,-1,-2.0,,4,145
Sex Pistols,leave,-1,-1.0,,1,610
Sex Pistols,left,,0.0,,2,364
Sex Pistols,liar,-3,-39.0,,13,31
Sex Pistols,lie,-2,-62.0,,31,8
Sex Pistols,lie,-2,-4.0,,2,365
Sex Pistols,lie,-2,-2.0,,1,611
Sex Pistols,life,2,6.0,life,6,79
Sex Pistols,life,2,4.0,life,4,146
Sex Pistols,lines,,0.0,,2,366
Sex Pistols,listen,,0.0,,4,147
Sex Pistols,live,,0.0,life,2,367
Sex Pistols,lived,,0.0,,2,368
Sex Pistols,living,,0.0,life,3,219
Sex Pistols,locked,,0.0,,2,369
Sex Pistols,london,,0.0,cities,3,220
Sex Pistols,lonely,-2,-34.0,,17,18
Sex Pistols,lonely,-2,-6.0,,3,221
Sex Pistols,long,,0.0,,2,370
Sex Pistols,lord,,0.0,God/Christ,3,222
Sex Pistols,lose,,0.0,,2,371
Sex Pistols,lot,,0.0,,4,148
Sex Pistols,love,3,69.0,love/tender,23,13
Sex Pistols,love,3,6.0,love/tender,12,34
Sex Pistols,love,3,24.0,love/tender,8,58
Sex Pistols,love,3,9.0,love/tender,6,80
Sex Pistols,love,3,3.0,love/tender,1,612
Sex Pistols,lugger,,0.0,,2,372
Sex Pistols,lunch,,0.0,,5,113
Sex Pistols,luxury,,0.0,,1,613
Sex Pistols,mabel,,0.0,,1,614
Sex Pistols,mac,,0.0,,1,615
Sex Pistols,machine,,0.0,,3,223
Sex Pistols,mad,-3,-3.0,insane,1,616
Sex Pistols,magazine,,0.0,,1,617
Sex Pistols,majors,,0.0,,2,373
Sex Pistols,making,,0.0,,2,374
Sex Pistols,mammoth,,0.0,,2,375
Sex Pistols,man,,0.0,people,17,19
Sex Pistols,mandy,,0.0,,2,376
Sex Pistols,march,,0.0,,2,377
Sex Pistols,margarine,,0.0,,1,618
Sex Pistols,mast,,0.0,,2,378
Sex Pistols,mate,,0.0,,2,379
Sex Pistols,max,,0.0,,2,380
Sex Pistols,memories,,0.0,,1,619
Sex Pistols,mercy,2,2.0,,1,620
Sex Pistols,middle,,0.0,,2,381
Sex Pistols,midnight,,0.0,night,1,621
Sex Pistols,mind,,0.0,,8,59
Sex Pistols,mine,,0.0,,3,224
Sex Pistols,mirror,,0.0,,2,382
Sex Pistols,misery,-2,-4.0,,4,149
Sex Pistols,missed,-2,-6.0,,3,225
Sex Pistols,mission,,0.0,,2,383
Sex Pistols,mom,,0.0,,1,622
Sex Pistols,money,,0.0,money,5,114
Sex Pistols,moonlight,,0.0,night,1,623
Sex Pistols,morgan,,0.0,,1,624
Sex Pistols,moron,,0.0,,3,226
Sex Pistols,mortal,,0.0,,2,384
Sex Pistols,motor,,0.0,,1,625
Sex Pistols,mouth,,0.0,,3,227
Sex Pistols,move,,0.0,,1,626
Sex Pistols,mpla,,0.0,,1,627
Sex Pistols,mum,,0.0,,1,628
Sex Pistols,mummy,,0.0,,2,385
Sex Pistols,murder,-2,-6.0,killing,3,228
Sex Pistols,mystery,,0.0,,4,150
Sex Pistols,nailed,,0.0,,1,629
Sex Pistols,napalm,,0.0,,2,386
Sex Pistols,nice,3,6.0,,2,387
Sex Pistols,night,,0.0,night,5,115
Sex Pistols,nipper,,0.0,,1,630
Sex Pistols,nme,,0.0,,1,631
Sex Pistols,noise,,0.0,,2,388
Sex Pistols,north,,0.0,,1,632
Sex Pistols,notice,,0.0,,2,389
Sex Pistols,now-now,,0.0,,2,390
Sex Pistols,nuclear,,0.0,,2,391
Sex Pistols,o'clock,,0.0,,12,35
Sex Pistols,obscene,-2,-2.0,,1,633
Sex Pistols,octopus,,0.0,,1,634
Sex Pistols,older,,0.0,,2,392
Sex Pistols,open,,0.0,,3,229
Sex Pistols,order,,0.0,,1,635
Sex Pistols,orders,,0.0,,1,636
Sex Pistols,organ,,0.0,,1,637
Sex Pistols,outlets,,0.0,,4,151
Sex Pistols,overjoyed,,0.0,,2,393
Sex Pistols,pad,,0.0,,1,638
Sex Pistols,paid,,0.0,,1,639
Sex Pistols,parade,,0.0,,1,640
Sex Pistols,paranoia,,0.0,,1,641
Sex Pistols,pass,,0.0,,4,152
Sex Pistols,passerby,,0.0,,3,230
Sex Pistols,pen,,0.0,,1,642
Sex Pistols,penis,,0.0,,2,394
Sex Pistols,people,,0.0,people,15,25
Sex Pistols,phone,,0.0,,2,395
Sex Pistols,picked,,0.0,,2,396
Sex Pistols,picture,,0.0,,1,643
Sex Pistols,pile,,0.0,,2,397
Sex Pistols,pill,,0.0,,4,153
Sex Pistols,pink,,0.0,,1,644
Sex Pistols,piss,-4,-4.0,,1,645
Sex Pistols,pissed,-4,-4.0,,1,646
Sex Pistols,pity,-2,-4.0,,2,398
Sex Pistols,place,,0.0,,4,154
Sex Pistols,plastic,,0.0,,3,231
Sex Pistols,play,,0.0,,1,647
Sex Pistols,playing,,0.0,,3,232
Sex Pistols,point,,0.0,,4,155
Sex Pistols,poison,-2,-2.0,,2,399
Sex Pistols,poor,-2,-4.0,,2,400
Sex Pistols,postcard,,0.0,,3,233
Sex Pistols,pot,,0.0,,1,648
Sex Pistols,potential,,0.0,,3,234
Sex Pistols,pray,1,2.0,,2,401
Sex Pistols,pressure,-1,-1.0,,2,402
Sex Pistols,pretend,-1,-2.0,,4,156
Sex Pistols,pretty,1,24.0,,24,12
Sex Pistols,pretty,1,4.0,,8,60
Sex Pistols,pretty,1,6.0,,6,81
Sex Pistols,pretty,1,3.0,,3,235
Sex Pistols,pretty,1,2.0,,2,403
Sex Pistols,pretty,1,1.0,,1,649
Sex Pistols,prison,,0.0,,9,48
Sex Pistols,problem,-2,-102.0,,51,1
Sex Pistols,problem,-2,-6.0,,3,236
Sex Pistols,problem,-2,-2.0,,1,650
Sex Pistols,punkers,,0.0,,1,651
Sex Pistols,punky,,0.0,,1,652
Sex Pistols,pvc,,0.0,,1,653
Sex Pistols,quarters,,0.0,,1,654
Sex Pistols,queen,,0.0,authority/power,13,32
Sex Pistols,rags,,0.0,,2,404
Sex Pistols,rate,,0.0,,1,655
Sex Pistols,read,,0.0,,2,405
Sex Pistols,ready,,0.0,,3,237
Sex Pistols,real,,0.0,,6,82
Sex Pistols,reality,,0.0,,2,406
Sex Pistols,realize,,0.0,,2,407
Sex Pistols,realized,,0.0,,6,83
Sex Pistols,reason,,0.0,,38,6
Sex Pistols,reasonable,,0.0,,2,408
Sex Pistols,refuse,-2,-16.0,,8,61
